time,open,high,low,close,volume,ema,rsi,macd,macd_signal,atr,bb_mid,bb_upper,bb_lower
2026-05-05T07:05:00,119137000.0,119149000.0,119000000.0,119116000.0,6.6139687,118885470.15785493,86.34538152610442,138916.47517313063,108606.90862933054,117142.85714285714,118813750.0,119317784.19892326,118309715.80107674
2026-05-05T07:10:00,119115000.0,119116000.0,119016000.0,119075000.0,2.8877958,118903520.61901161,78.33333333333333,136398.50006140769,114165.22691574598,110428.57142857143,118844050.0,119333470.054221,118354629.945779
2026-05-05T07:15:00,119074000.0,119100000.0,119021000.0,119029000.0,3.06896564,118915471.0362486,71.05666156202145,129201.81300738454,117172.5441340737,107428.57142857143,118876200.0,119321408.69145533,118430991.30854467
2026-05-05T07:20:00,119029000.0,119030000.0,119000000.0,119002000.0,5.48550377,118923711.8899392,65.87677725118483,119937.15149201453,117725.46560566187,97571.42857142857,118904550.0,119301006.66120085,118508093.33879915
2026-05-05T07:25:00,119002000.0,119066000.0,118992000.0,119002000.0,3.60781763,118931167.90042119,65.82278481012658,111311.70840743184,116442.71416601588,97500.0,118926950.0,119289156.96322756,118564743.03677244
2026-05-05T07:30:00,119001000.0,119002000.0,118819000.0,118820000.0,5.20765453,118920580.48133346,35.49432739059968,88766.854612872,110907.54225538712,92000.0,118943850.0,119245046.40383679,118642653.59616321
2026-05-05T07:35:00,118820000.0,118820000.0,118700000.0,118745000.0,5.31026776,118903858.53073028,33.03167420814479,64109.01355317235,101547.83651494417,88571.42857142857,118952450.0,119216606.63216318,118688293.36783682
2026-05-05T07:40:00,118745000.0,118847000.0,118732000.0,118846000.0,4.09297585,118898348.19447026,41.88481675392671,52116.585218042135,91661.58625556377,90928.57142857143,118959700.0,119201840.54205206,118717559.45794794
2026-05-05T07:45:00,118846000.0,118882000.0,118823000.0,118882000.0,5.85643229,118896791.22356834,41.269841269841265,44998.68170513213,82329.00534547745,91857.14285714286,118966100.0,119191538.89357617,118740661.10642383
2026-05-05T07:50:00,118882000.0,118940000.0,118825000.0,118867000.0,9.07148969,118893953.96418089,41.10671936758893,37712.589987531304,73405.72227388823,98714.28571428571,118969400.0,119186438.82747468,118752361.17252532
2026-05-05T07:55:00,118863000.0,118905000.0,118666000.0,118695000.0,13.54032061,118875005.96759224,34.51327433628319,17853.54274454713,62295.28636802001,113000.0,118964050.0,119202665.72278017,118725434.27721983
2026-05-05T08:00:00,118796000.0,118819000.0,118680000.0,118705000.0,5.29977337,118858814.92305964,27.361963190184056,2888.7217679172754,50413.973447999466,112642.85714285714,118949350.0,119213732.7170082,118684967.2829918
2026-05-05T08:05:00,118700000.0,118728000.0,118643000.0,118646000.0,6.06342635,118838546.8351492,25.900116144018583,-13575.325684070587,37616.11362158546,114000.0,118933150.0,119229926.55957942,118636373.44042058
2026-05-05T08:10:00,118646000.0,118665000.0,118600000.0,118617000.0,4.69454463,118817447.13656357,18.058968058968063,-28633.193907886744,24366.25211569102,110857.14285714286,118915500.0,119243404.0296056,118587595.9703944
2026-05-05T08:15:00,118603000.0,118617000.0,118584000.0,118584000.0,7.23351186,118795214.07593846,17.79661016949153,-42736.843440413475,10945.633004470119,102571.42857142857,118894000.0,119249903.59427948,118538096.40572052
2026-05-05T08:20:00,118584000.0,118602000.0,118550000.0,118575000.0,3.96459061,118774241.30680147,18.513853904282115,-54017.63047084212,-2047.0196905923294,99142.85714285714,118872650.0,119251748.80672875,118493551.19327125
2026-05-05T08:25:00,118575000.0,118718000.0,118568000.0,118718000.0,7.86089836,118768884.991868,32.54769921436588,-50832.86098790169,-11804.187950054202,104214.28571428571,118859800.0,119241703.59764571,118477896.40235429
2026-05-05T08:30:00,118718000.0,118718000.0,118500000.0,118551000.0,8.94174741,118748134.04026154,28.12803103782734,-61080.3166808933,-21659.413696222022,117642.85714285714,118833650.0,119225296.604936,118442003.395064
2026-05-05T08:35:00,118550000.0,118589000.0,118457000.0,118492000.0,5.78833712,118723740.32214138,26.605504587155963,-73119.43078015745,-31951.41711300911,121785.71428571429,118805200.0,119209762.7138945,118400637.2861055
2026-05-05T08:40:00,118492000.0,118545000.0,118444000.0,118447000.0,4.66246226,118697384.10098507,30.430220356768103,-85308.25885476172,-42622.78546135963,115928.57142857143,118770700.0,119173805.8891839,118367594.1108161
2026-05-05T08:45:00,118446000.0,118550000.0,118443000.0,118524000.0,3.89821778,118680871.32946268,38.42931937172775,-87743.28644761443,-51646.88565861058,115000.0,118741100.0,119123874.85480852,118358325.14519148
2026-05-05T08:50:00,118464000.0,118616000.0,118462000.0,118613000.0,3.46829429,118674407.39332338,37.6458112407211,-81551.43300671875,-57627.795128232225,117785.71428571429,118718000.0,119070495.46469648,118365504.53530352
2026-05-05T08:55:00,118613000.0,118656000.0,118502000.0,118620000.0,7.46513688,118669225.73681638,35.667396061269145,-75212.50016263127,-61144.736135112034,124571.42857142857,118697550.0,119020275.54740426,118374824.45259574
2026-05-05T09:00:00,118620000.0,118750000.0,118523000.0,118750000.0,10.61579141,118676918.52378625,44.31486880466472,-59018.60690687597,-60719.51028946482,132571.42857142858,118684950.0,118975722.81781307,118394177.18218693
2026-05-05T09:05:00,118750000.0,118828000.0,118717000.0,118717000.0,7.16373365,118680735.80723518,51.23595505617978,-48290.98561638594,-58233.80535484905,123428.57142857143,118670700.0,118921195.17276578,118420204.82723422
2026-05-05T09:10:00,118710000.0,118821000.0,118700000.0,118710000.0,4.00451094,118683522.87321278,50.28184892897407,-39894.23405697942,-54565.89109527513,122142.85714285714,118665200.0,118906556.34280154,118423843.65719846
2026-05-05T09:15:00,118710000.0,118769000.0,118700000.0,118754000.0,3.8852768,118690234.98052585,56.19266055045871,-29350.975894406438,-49522.9080551014,121000.0,118665650.0,118907665.4627509,118423634.5372491
2026-05-05T09:20:00,118763000.0,118775000.0,118656000.0,118675000.0,6.54987578,118688784.02999958,53.14533622559654,-27058.09869132936,-45029.94618234699,124857.14285714286,118657100.0,118883891.71988972,118430308.28011028
2026-05-05T09:25:00,118675000.0,118718000.0,118655000.0,118658000.0,3.1407976,118685852.21761867,54.083885209713024,-26309.455883309245,-41285.84812253944,127000.0,118645900.0,118846544.12066618,118445255.87933382
2026-05-05T09:30:00,118655000.0,118931000.0,118655000.0,118931000.0,6.30896503,118709199.62546451,65.2136752136752,-3645.3117358982563,-33757.74084521121,143000.0,118649100.0,118865976.29265504,118432223.70734496
2026-05-05T09:35:00,118931000.0,118997000.0,118928000.0,118961000.0,4.15841426,118733180.61351551,61.49479659413434,16546.20076404512,-23696.952523359945,137214.2857142857,118662400.0,118919940.92163342,118404859.07836658
